MetricObserved,Year,IncomeGroup,RegionCode,RegionDisplay,CountryCode,CountryDisplay,SexCode,SexDisplay,Numeric,beer_servings,spirit_servings,wine_servings
Life expectancy at birth (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,38,25,3,2
Life expectancy at birth (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,38,25,3,2
Life expectancy at birth (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,38,25,3,2
Life expectancy at birth (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,38,25,3,2
Healthy life expectancy (HALE) at birth (years),2013,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,39.4,25,3,2
Healthy life expectancy (HALE) at birth (years),2013,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,39.5,25,3,2
Healthy life expectancy (HALE) at birth (years),2013,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,39.3,25,3,2
Healthy life expectancy (HALE) at birth (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,39.1,25,3,2
Healthy life expectancy (HALE) at birth (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,39.1,25,3,2
Healthy life expectancy (HALE) at birth (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,39,25,3,2
Healthy life expectancy (HALE) at birth (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,33.1,25,3,2
Healthy life expectancy (HALE) at birth (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,33.4,25,3,2
Healthy life expectancy (HALE) at birth (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,32.8,25,3,2
Life expectancy at age 60 (years),2013,,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,12.52842,25,3,2
Life expectancy at age 60 (years),2013,,AFR,Africa,SLE,Sierra Leone,FMLE,Female,12.55523,25,3,2
Life expectancy at age 60 (years),2013,,AFR,Africa,SLE,Sierra Leone,MLE,Male,12.49618,25,3,2
Life expectancy at age 60 (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,13,25,3,2
Life expectancy at age 60 (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,13,25,3,2
Life expectancy at age 60 (years),2012,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,12,25,3,2
Life expectancy at age 60 (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,11,25,3,2
Life expectancy at age 60 (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,11,25,3,2
Life expectancy at age 60 (years),2000,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,11,25,3,2
Life expectancy at age 60 (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,BTSX,Both sexes,11,25,3,2
Life expectancy at age 60 (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,FMLE,Female,11,25,3,2
Life expectancy at age 60 (years),1990,Low_income,AFR,Africa,SLE,Sierra Leone,MLE,Male,11,25,3,2
Life expectancy at birth (years),2013,,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,82.87928,60,12,11
Life expectancy at birth (years),2013,,WPR,Western Pacific,SGP,Singapore,FMLE,Female,85.14484,60,12,11
Life expectancy at birth (years),2013,,WPR,Western Pacific,SGP,Singapore,MLE,Male,80.51836,60,12,11
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,83,60,12,11
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,85,60,12,11
Life expectancy at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,80,60,12,11
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,79,60,12,11
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,81,60,12,11
Life expectancy at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,76,60,12,11
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,75,60,12,11
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,78,60,12,11
Life expectancy at birth (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,73,60,12,11
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,76.3,60,12,11
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,77.7,60,12,11
Healthy life expectancy (HALE) at birth (years),2013,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,74.7,60,12,11
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,75.8,60,12,11
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,77.4,60,12,11
Healthy life expectancy (HALE) at birth (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,74.2,60,12,11
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,71.5,60,12,11
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,73.1,60,12,11
Healthy life expectancy (HALE) at birth (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,69.9,60,12,11
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,25.09126,60,12,11
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SGP,Singapore,FMLE,Female,26.87735,60,12,11
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SGP,Singapore,MLE,Male,23.13357,60,12,11
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,25,60,12,11
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,27,60,12,11
Life expectancy at age 60 (years),2012,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,23,60,12,11
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,22,60,12,11
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,24,60,12,11
Life expectancy at age 60 (years),2000,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,20,60,12,11
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,BTSX,Both sexes,20,60,12,11
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,FMLE,Female,21,60,12,11
Life expectancy at age 60 (years),1990,High_income,WPR,Western Pacific,SGP,Singapore,MLE,Male,18,60,12,11
Life expectancy at birth (years),2013,,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,76.28677,196,293,116
Life expectancy at birth (years),2013,,EUR,Europe,SVK,Slovakia,FMLE,Female,80.04646,196,293,116
Life expectancy at birth (years),2013,,EUR,Europe,SVK,Slovakia,MLE,Male,72.41772,196,293,116
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,76,196,293,116
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,80,196,293,116
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,72,196,293,116
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,73,196,293,116
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,77,196,293,116
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,69,196,293,116
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,71,196,293,116
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,75,196,293,116
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,66,196,293,116
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,66.7,196,293,116
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,70.2,196,293,116
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,63.2,196,293,116
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,66.5,196,293,116
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,70,196,293,116
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,63,196,293,116
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,64,196,293,116
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,67.6,196,293,116
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,60.3,196,293,116
Life expectancy at age 60 (years),2013,,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,20.66123,196,293,116
Life expectancy at age 60 (years),2013,,EUR,Europe,SVK,Slovakia,FMLE,Female,22.8897,196,293,116
Life expectancy at age 60 (years),2013,,EUR,Europe,SVK,Slovakia,MLE,Male,17.95393,196,293,116
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,21,196,293,116
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,23,196,293,116
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,18,196,293,116
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,19,196,293,116
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,21,196,293,116
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,16,196,293,116
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVK,Slovakia,BTSX,Both sexes,18,196,293,116
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVK,Slovakia,FMLE,Female,20,196,293,116
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVK,Slovakia,MLE,Male,15,196,293,116
Life expectancy at birth (years),2013,,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,80.39226,270,51,276
Life expectancy at birth (years),2013,,EUR,Europe,SVN,Slovenia,FMLE,Female,83.5754,270,51,276
Life expectancy at birth (years),2013,,EUR,Europe,SVN,Slovenia,MLE,Male,77.14986,270,51,276
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,80,270,51,276
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,83,270,51,276
Life expectancy at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,77,270,51,276
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,76,270,51,276
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,80,270,51,276
Life expectancy at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,72,270,51,276
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,74,270,51,276
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,78,270,51,276
Life expectancy at birth (years),1990,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,70,270,51,276
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,69.4,270,51,276
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,72.4,270,51,276
Healthy life expectancy (HALE) at birth (years),2013,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,66.4,270,51,276
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,69.3,270,51,276
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,72.3,270,51,276
Healthy life expectancy (HALE) at birth (years),2012,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,66.3,270,51,276
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,66,270,51,276
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,69.2,270,51,276
Healthy life expectancy (HALE) at birth (years),2000,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,62.7,270,51,276
Life expectancy at age 60 (years),2013,,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,23.45852,270,51,276
Life expectancy at age 60 (years),2013,,EUR,Europe,SVN,Slovenia,FMLE,Female,25.57893,270,51,276
Life expectancy at age 60 (years),2013,,EUR,Europe,SVN,Slovenia,MLE,Male,21.01024,270,51,276
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,23,270,51,276
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,25,270,51,276
Life expectancy at age 60 (years),2012,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,21,270,51,276
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,21,270,51,276
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,23,270,51,276
Life expectancy at age 60 (years),2000,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,18,270,51,276
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVN,Slovenia,BTSX,Both sexes,19,270,51,276
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVN,Slovenia,FMLE,Female,21,270,51,276
Life expectancy at age 60 (years),1990,High_income,EUR,Europe,SVN,Slovenia,MLE,Male,17,270,51,276
Life expectancy at birth (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,68.72803,56,11,1
Life expectancy at birth (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,70.28912,56,11,1
Life expectancy at birth (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,67.33309,56,11,1
Life expectancy at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,69,56,11,1
Life expectancy at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,70,56,11,1
Life expectancy at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,67,56,11,1
Life expectancy at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,65,56,11,1
Life expectancy at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,67,56,11,1
Life expectancy at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,64,56,11,1
Life expectancy at birth (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,62,56,11,1
Life expectancy at birth (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,63,56,11,1
Life expectancy at birth (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,61,56,11,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,59.6,56,11,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,60.7,56,11,1
Healthy life expectancy (HALE) at birth (years),2013,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,58.6,56,11,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,59.3,56,11,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,60.4,56,11,1
Healthy life expectancy (HALE) at birth (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,58.4,56,11,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,56.2,56,11,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,57,56,11,1
Healthy life expectancy (HALE) at birth (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,55.5,56,11,1
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,16.91257,56,11,1
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,17.80399,56,11,1
Life expectancy at age 60 (years),2013,,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,16.11808,56,11,1
Life expectancy at age 60 (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,17,56,11,1
Life expectancy at age 60 (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,18,56,11,1
Life expectancy at age 60 (years),2012,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,16,56,11,1
Life expectancy at age 60 (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,16,56,11,1
Life expectancy at age 60 (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,17,56,11,1
Life expectancy at age 60 (years),2000,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,15,56,11,1
Life expectancy at age 60 (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,BTSX,Both sexes,15,56,11,1
Life expectancy at age 60 (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,FMLE,Female,16,56,11,1
Life expectancy at age 60 (years),1990,Lower_middle_income,WPR,Western Pacific,SLB,Solomon Islands,MLE,Male,15,56,11,1
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,54.42672,0,0,0
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,55.84151,0,0,0
Life expectancy at birth (years),2013,,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,53.02265,0,0,0
Life expectancy at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,53,0,0,0
Life expectancy at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,55,0,0,0
Life expectancy at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,51,0,0,0
Life expectancy at birth (years),2000,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,50,0,0,0
Life expectancy at birth (years),2000,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,52,0,0,0
Life expectancy at birth (years),2000,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,49,0,0,0
Life expectancy at birth (years),1990,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,47,0,0,0
Life expectancy at birth (years),1990,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,50,0,0,0
Life expectancy at birth (years),1990,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,45,0,0,0
Healthy life expectancy (HALE) at birth (years),2013,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,46.1,0,0,0
Healthy life expectancy (HALE) at birth (years),2013,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,46.9,0,0,0
Healthy life expectancy (HALE) at birth (years),2013,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,45.4,0,0,0
Healthy life expectancy (HALE) at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,44.9,0,0,0
Healthy life expectancy (HALE) at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,FMLE,Female,46.2,0,0,0
Healthy life expectancy (HALE) at birth (years),2012,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,MLE,Male,43.7,0,0,0
Healthy life expectancy (HALE) at birth (years),2000,Low_income,EMR,Eastern Mediterranean,SOM,Somalia,BTSX,Both sexes,42.9,0,0,0
